INPUT:pmid,INPUT:title,INPUT:slr_id,INPUT:c1_y_vr,INPUT:is_gold,INPUT:is_main,INPUT:abstract,INPUT:is_train,INPUT:binary_size,INPUT:abstract_size,INPUT:c1_y_baseline,INPUT:c1_y_exergame,INPUT:in_out_radio_gold,INPUT:abstract_charcount,INPUT:abstract_wordcount,INPUT:is_subset_balanced,INPUT:abstract_structured,OUTPUT:worker_uuid,OUTPUT:in_out_radio,OUTPUT:screen_width,OUTPUT:screen_height,OUTPUT:page_started_at,OUTPUT:pb_in_out_radio,OUTPUT:reading_timelog,OUTPUT:pvr_in_out_radio,OUTPUT:pexer_in_out_radio,OUTPUT:pb_judgments_timelog,OUTPUT:pvr_judgments_timelog,OUTPUT:page_started_at_string,OUTPUT:pexer_judgments_timelog,OUTPUT:instructions_reading_time,GOLDEN:worker_uuid,GOLDEN:in_out_radio,GOLDEN:screen_width,GOLDEN:screen_height,GOLDEN:page_started_at,GOLDEN:pb_in_out_radio,GOLDEN:reading_timelog,GOLDEN:pvr_in_out_radio,GOLDEN:pexer_in_out_radio,GOLDEN:pb_judgments_timelog,GOLDEN:pvr_judgments_timelog,GOLDEN:page_started_at_string,GOLDEN:pexer_judgments_timelog,GOLDEN:instructions_reading_time,HINT:text,ASSIGNMENT:link,ASSIGNMENT:assignment_id,ASSIGNMENT:worker_id,ASSIGNMENT:status,ASSIGNMENT:started,ASSIGNMENT:submitted,ASSIGNMENT:accepted,ASSIGNMENT:reward,job_id,condition,decision_time,decision_time_pexer,decision_time_pvr,page_number,included_gold,judgment_correct,max_page,reading_time
17163386,"Prevention and treatment of influenza in high-risk groups: children, pregnant women, immunocompromised hosts, and nursing home residents.",kelly-2018,0,,1.0,"The pediatric population experiences preventable hospitalizations and serves as a reservoir for influenza and its transmission to other children as well as adults. As a consequence, the Advisory Committee on Immunization Practices has recommended initiating influenza immunization of children as young as 6 months of age through 23 months of age and, recently, up to 5 years of age. However, immunization of older children has not yet become a priority of the US Public Health Service. As a consequence, the importance of antiviral agents, particularly neuraminidase (NA) inhibitors, cannot be overemphasized. From an epidemiological perspective, influenza resulted in higher childhood mortality than did Bordetella pertussis infection in 2003-2004. During that season, 153 children died of influenza, and two-thirds were <5 years of age. Importantly, nearly 50% of these children were previously healthy, with no underlying illness. Currently, 2 NA inhibitors are approved for the treatment of influenza in children. Zanamivir is approved for children >7 years of age, and oseltamivir is approved for children >1 year of age. Arguably, the younger children are at particular risk for influenza complications and hospitalization. In placebo-controlled studies in children >1 year of age, oseltamivir therapy accelerated resolution of clinical illness and defervescence and decreased both the incidence of otitis media and the concomitant use of antibiotics. However, oseltamivir is not currently approved for children <1 year of age. Three clinical toxicology studies identified neurotoxicity in newborn rats administered this medication. In these preclinical toxicology studies, the dose of oseltamivir exceeded that which would be used in humans. In addition, the metabolism of oseltamivir is different in rats than in humans. A key component of influenza therapy is the possibility for development of resistance. Although in studies performed in North America, resistance was not a frequent event, it has been documented in Japanese children treated with this medication; the adequacy of the dose used has been questioned. Children represent only one unique study population among others. Individuals who are at increased risk for influenza infection include the elderly, the immunocompromised, and pregnant women. Collectively, antiviral medications must be evaluated in populations in which they have not yet been assessed. The development of additional antiviral drugs is an important recommendation for the future, so that antiviral resistance can be circumvented. Similarly, availability of drugs for children <1 year of age is mandatory.",,long,long,0,0,0-0,2646,446,1,False,99c1bbd7-7929-6d98-8886-313af4747fcf,0-0,1282,539,1571059143644,,"{""17163386"":24,""30415751"":3,""31379553"":80}",,0,,,,"[{""time"":""2019-10-14T13:20:13.137Z""}]",6.0,,,,,,,,,,,,,,,,https://toloka.yandex.ru/task/7642332/0000749cdc--5da475c65d4a2c01209fea53,0000749cdc--5da475c65d4a2c01209fea53,5dd90633f6580b70fe15b24bcdfeb37e,APPROVED,2019-10-14T13:19:02.077,2019-10-14T13:21:50.029,2019-10-14T13:21:50.029,0.15,7642332,fine-grained-one-exergame,69.493,69.493,,4,0,True,6,24
31379553,Effects of Virtual Reality-Based Physical and Cognitive Training on Executive Function and Dual-Task Gait Performance in Older Adults With Mild Cognitive Impairment: A Randomized Control Trial,pubmed,1,,1.0,"Background: Walking while performing cognitive and motor tasks simultaneously interferes with gait performance and may lead to falls in older adults with mild cognitive impairment (MCI). Executive function, which seems to play a key role in dual-task gait performance, can be improved by combined physical and cognitive training. Virtual reality (VR) has the potential to assist rehabilitation, and its effect on physical and cognitive function requires further investigation. The purpose of this study was to assess the effects of VR-based physical and cognitive training on executive function and dual-task gait performance in older adults with MCI, as well as to compare VR-based physical and cognitive training with traditional combined physical and cognitive training. Method: Thirty-four community-dwelling older adults with MCI were randomly assigned into either a VR-based physical and cognitive training (VR) group or a combined traditional physical and cognitive training (CPC) group for 36 sessions over 12 weeks. Outcome measures included executive function [Stroop Color and Word Test (SCWT) and trail making test (TMT) A and B], gait performance (gait speed, stride length, and cadence) and dual-task costs (DTCs). Walking tasks were performed during single-task walking, walking while performing serial subtraction (cognitive dual task), and walking while carrying a tray (motor dual task). The GAIT Up system was used to evaluate gait parameters including speed, stride length, cadence and DTCs. DTC were defined as 100 * (single-task gait parameters - dual-task gait parameters)/single-task gait parameters. Results: Both groups showed significant improvements in the SCWT and single-task and motor dual-task gait performance measures. However, only the VR group showed improvements in cognitive dual-task gait performance and the DTC of cadence. Moreover, the VR group showed more improvements than the CPC group in the TMT-B and DTC of cadence with borderline significances. Conclusion: A 12-week VR-based physical and cognitive training program led to significant improvements in dual-task gait performance in older adults with MCI, which may be attributed to improvements in executive function.",,long,short,0,0,0-1,2215,322,1,True,99c1bbd7-7929-6d98-8886-313af4747fcf,0-1,1282,539,1571059143644,,"{""17163386"":24,""30415751"":3,""31379553"":80}",,0,,,,"[{""time"":""2019-10-14T13:21:34.356Z""}]",6.0,,,,,,,,,,,,,,,,https://toloka.yandex.ru/task/7642332/0000749cdc--5da475c65d4a2c01209fea53,0000749cdc--5da475c65d4a2c01209fea53,5dd90633f6580b70fe15b24bcdfeb37e,APPROVED,2019-10-14T13:19:02.077,2019-10-14T13:21:50.029,2019-10-14T13:21:50.029,0.15,7642332,fine-grained-one-exergame,81.219,81.219,,4,0,True,6,80
30415751,"Feasibility, safety, acceptability, and functional outcomes of playing Nintendo Wii Fit PlusTM for frail older adults: A randomized feasibility clinical trial.",kelly-2018,0,1.0,,"BACKGROUND: Recently, interactive video games (IVGs) have been used as a health-care intervention that provides both exercise and cognitive stimulation. Several studies have shown that IVGs can improve postural control, gait, cognition, and functional independence in elderly people and patients with neurological disease. However, there is a lack of evidence about the effects of IVGs on frail and pre-frail elderly people. The aim of this study was to evaluate the feasibility, safety, and acceptability of playing Nintendo Wii Fit Plus™ (NWFP) interactive video games, and the functional outcomes (postural control, gait, cognition, mood, and fear of falling) in frail and pre-frail older adults. METHODS: This study is a randomized controlled, parallel-group, feasibility trial. Participants were frail and pre-frail older adults randomly assigned to the experimental group (EG, n = 15) or control group (CG, n = 15). Participants in the EG performed 14 training sessions, lasting 50 min each, twice a week. In each training session, participants played five of 10 selected games, with two attempts at each game. Participants in the CG received general advice regarding the importance of physical activity. All participants were assessed on three occasions by a blinded physical therapist: before and after intervention, and 30 days after the end of the intervention (follow-up). We assessed the feasibility (score of participants in the games), acceptability (game satisfaction questionnaire), safety (adverse events during training sessions), and functional outcomes: (1) postural control (Mini-BESTest); (2) gait (Functional Gait Assessment); (3) cognition (Montreal Cognitive Assessment); (4) mood (GDS-15); and (5) fear of falling (FES-I). RESULTS: Participants in the EG improved their scores in all 10 games, reported that they understood and enjoyed the tasks of the games, and presented few adverse events during the practice. There was a significant improvement in the Mini-BESTest and Functional Gait Assessment in the EG when compared with the CG (p < 0.05). CONCLUSION: The use of NWFP was feasible, acceptable, and safe for frail older adults and improved their postural control and gait. There were no effects on cognition, mood, or fear of falling. This trial was registered in the Brazilian Registry of Clinical Trials (RBR-823rst) on 11 June 2016. Copyright © 2018 Elsevier B.V. All rights reserved.",,long,long,0,1,1-0,2421,463,1,True,99c1bbd7-7929-6d98-8886-313af4747fcf,1-0,1282,539,1571059143644,,"{""17163386"":24,""30415751"":3,""31379553"":80}",,1,,,,"[{""time"":""2019-10-14T13:21:49.319Z""}]",6.0,,1-0,,,,,,,,,,,,,,https://toloka.yandex.ru/task/7642332/0000749cdc--5da475c65d4a2c01209fea53,0000749cdc--5da475c65d4a2c01209fea53,5dd90633f6580b70fe15b24bcdfeb37e,APPROVED,2019-10-14T13:19:02.077,2019-10-14T13:21:50.029,2019-10-14T13:21:50.029,0.15,7642332,fine-grained-one-exergame,14.963,14.963,,4,0,True,6,3
25241921,Spinal Cord Injury survey to determine pressure ulcer vulnerability in the outpatient population.,kelly-2018,0,1.0,,"Pressure ulcers are one of the most common causes of morbidity, mortality and rehospitalization for those living with Spinal Cord Injury (SCI). Literature examining risk and recurrence of pressure ulcers (PrUs) has primarily focused on the nursing home elderly who do not have SCI. More than 200 factors that increase PrU risk have been identified. Yet unlike the elderly who incur pressure ulcers in nursing homes or when hospitalized, most persons with SCI develop their pressure ulcers as outpatients, while residing in the community. The Veterans Health Administration (VHA) provides medical care for a large number of persons with chronic SCI. Included in the VHA SCI model of chronic disease management is the provision of an annual Comprehensive Preventive Health Evaluation, a tool that has potential to identify individuals at high risk for PrUs. This research was motivated by the clinical observation that some individuals appear to be protected from developing PrUs despite apparently 'risky' behaviors while others develop PrUs despite vigilant use of the currently known preventative measures. There is limited literature regarding protective factors and specific risk factors that reduce PrU occurrence in the community dwelling person with chronic SCI have not been delineated. The purpose of this study is to examine the preliminary hypothesis that there are biological and/or psychosocial factors that increase or reduce vulnerability to PrUs among persons with SCI. A limited number of refined hypotheses will be generated for testing in a prospective fashion. A retrospective cross-sectional survey of 119 randomly selected Veterans with SCI undergoing the Comprehensive Health Prevention Evaluation during the year 2009 was performed. Factors that differed between patients with 0, 1 or ⩾2 PrUs were identified and stratified, with an emphasis on modifiable risk factors. Three hypotheses generated from this study warrant further investigation: (1) cumulative smoking history increases the risk of PrUs independent of co-morbidities, (2) being moderately overweight, BMI>25, with or without spasticity, is a modifiable factor that may be protective and (3) increased use of a caregiver does not reduce PrU risk. Prospective studies that focus on these hypotheses will lead to evidence-based risk assessment tools and customized interventions to prevent PrUs in persons with SCI in the outpatient setting.  Copyright © 2014 Elsevier Ltd. All rights reserved.",,long,long,0,0,0-0,2479,412,1,False,99c1bbd7-7929-6d98-8886-313af4747fcf,0-0,1282,539,1571059312105,,"{""21414339"":87,""25241921"":54,""26181226"":12}",,0,,,,"[{""time"":""2019-10-14T13:24:04.399Z""}]",15.0,,0-0,,,,,,,,,,,,,,https://toloka.yandex.ru/task/7642332/0000749cdc--5da4766e6b52da01227365fa,0000749cdc--5da4766e6b52da01227365fa,5dd90633f6580b70fe15b24bcdfeb37e,APPROVED,2019-10-14T13:21:50.655,2019-10-14T13:27:03.371,2019-10-14T13:27:03.371,0.15,7642332,fine-grained-one-exergame,132.294,132.294,,5,0,True,6,54
26181226,Upper limb rehabilitation after spinal cord injury: a treatment based on a data glove and an immersive virtual reality environment.,miller-2014,1,,1.0,"Purpose state: The aim of this preliminary study was to test a data glove, CyberTouch™, combined with a virtual reality (VR) environment, for using in therapeutic training of reaching movements after spinal cord injury (SCI). METHOD: Nine patients with thoracic SCI were selected to perform a pilot study by comparing two treatments: patients in the intervention group (IG) conducted a VR training based on the use of a data glove, CyberTouch™ for 2 weeks, while patients in the control group (CG) only underwent the traditional rehabilitation. Furthermore, two functional parameters were implemented in order to assess patient's performance of the sessions: normalized trajectory lengths and repeatability. RESULTS: Although no statistical significance was found, the data glove group seemed to obtain clinical changes in the muscle balance (MB) and functional parameters, and in the dexterity, coordination and fine grip tests. Moreover, every patient showed variations in at least one of the functional parameters, either along Y-axis trajectory or Z-axis trajectory. CONCLUSIONS: This study might be a step forward for the investigation of new uses of motion capture systems in neurorehabilitation, making it possible to train activities of daily living (ADLs) in motivational environments while measuring objectively the patient's functional evolution. Implications for Rehabilitation Key findings: A motion capture application based on a data glove is presented, for being used as a virtual reality tool for rehabilitation. This application has provided objective data about patient's functional performance. What the study has added: (1) This study allows to open new areas of research based on the use of different motion capture systems as rehabilitation tools, making it possible to train Activities of Daily Living in motivational environments. (2) Furthermore, this study could be a contribution for the development of clinical protocols to identify which types of patients will benefit most from the VR treatments, which interfaces are more suitable to be used in neurorehabilitation, and what types of virtual exercises will work best.",,long,short,0,0,0-1,2161,376,1,True,99c1bbd7-7929-6d98-8886-313af4747fcf,0-1,1282,539,1571059312105,,"{""21414339"":87,""25241921"":54,""26181226"":12}",,0,,,,"[{""time"":""2019-10-14T13:25:41.740Z""}]",15.0,,,,,,,,,,,,,,,,https://toloka.yandex.ru/task/7642332/0000749cdc--5da4766e6b52da01227365fa,0000749cdc--5da4766e6b52da01227365fa,5dd90633f6580b70fe15b24bcdfeb37e,APPROVED,2019-10-14T13:21:50.655,2019-10-14T13:27:03.371,2019-10-14T13:27:03.371,0.15,7642332,fine-grained-one-exergame,97.341,97.341,,5,0,True,6,12
21414339,Differential impact of partial cortical blindness on gaze strategies when sitting and walking - an immersive virtual reality study.,miller-2014,1,,1.0,"The present experiments aimed to characterize the visual performance of subjects with long-standing, unilateral cortical blindness when walking in a naturalistic, virtual environment. Under static, seated testing conditions, cortically blind subjects are known to exhibit compensatory eye movement strategies. However, they still complain of significant impairment in visual detection during navigation. To assess whether this is due to a change in compensatory eye movement strategy between sitting and walking, we measured eye and head movements in subjects asked to detect peripherally-presented, moving basketballs. When seated, cortically blind subjects detected ∼80% of balls, while controls detected almost all balls. Seated blind subjects did not make larger head movements than controls, but they consistently biased their fixation distribution towards their blind hemifield. When walking, head movements were similar in the two groups, but the fixation bias decreased to the point that fixation distribution in cortically blind subjects became similar to that in controls - with one major exception: at the time of basketball appearance, walking controls looked primarily at the far ground, in upper quadrants of the virtual field of view; cortically blind subjects looked significantly more at the near ground, in lower quadrants of the virtual field. Cortically blind subjects detected only 58% of the balls when walking while controls detected ∼90%. Thus, the adaptive gaze strategies adopted by cortically blind individuals as a compensation for their visual loss are strongest and most effective when seated and stationary. Walking significantly alters these gaze strategies in a way that seems to favor walking performance, but impairs peripheral target detection. It is possible that this impairment underlies the experienced difficulty of those with cortical blindness when navigating in real life. Copyright © 2011 Elsevier Ltd. All rights reserved.",,long,short,0,0,0-1,1968,319,1,False,99c1bbd7-7929-6d98-8886-313af4747fcf,0-1,1282,539,1571059312105,,"{""21414339"":87,""25241921"":54,""26181226"":12}",,0,,,,"[{""time"":""2019-10-14T13:27:02.773Z""}]",15.0,,,,,,,,,,,,,,,,https://toloka.yandex.ru/task/7642332/0000749cdc--5da4766e6b52da01227365fa,0000749cdc--5da4766e6b52da01227365fa,5dd90633f6580b70fe15b24bcdfeb37e,APPROVED,2019-10-14T13:21:50.655,2019-10-14T13:27:03.371,2019-10-14T13:27:03.371,0.15,7642332,fine-grained-one-exergame,81.033,81.033,,5,0,True,6,87
25842051,Effectiveness of conventional versus virtual reality-based balance exercises in vestibular rehabilitation for unilateral peripheral vestibular loss: results of a randomized controlled trial.,miller-2014,1,,1.0,"OBJECTIVE: To compare the effectiveness of virtual reality-based balance exercises to conventional balance exercises during vestibular rehabilitation in patients with unilateral peripheral vestibular loss (UVL). DESIGN: Assessor-blind, randomized controlled trial. SETTING: Two acute care university teaching hospitals. PARTICIPANTS: Patients with UVL (N=71) who had dizziness/vertigo, and gait and balance impairment. INTERVENTIONS: Patients with UVL were randomly assigned to receive 6 weeks of either conventional (n=36) or virtual reality-based (n=35) balance exercises during vestibular rehabilitation. The virtual reality-based group received an off-the-shelf virtual reality gaming system for home exercise, and the conventional group received a foam balance mat. Treatment comprised weekly visits to a physiotherapist and a daily home exercise program. MAIN OUTCOME MEASURES: The primary outcome was self-preferred gait speed. Secondary outcomes included other gait parameters and tasks, Sensory Organization Test (SOT), dynamic visual acuity, Hospital Anxiety and Depression Scale, Vestibular Rehabilitation Benefits Questionnaire, and Activities Balance Confidence Questionnaire. The subjective experience of vestibular rehabilitation was measured with a questionnaire. RESULTS: Both groups improved, but there were no significant differences in gait speed between the groups postintervention (mean difference, -.03m/s; 95% confidence interval [CI], -.09 to .02m/s). There were also no significant differences between the groups in SOT scores (mean difference, .82%; 95% CI, -5.00% to 6.63%) or on any of the other secondary outcomes (P>.05). In both groups, adherence to exercise was high (∼77%), but the virtual reality-based group reported significantly more enjoyment (P=.001), less difficulty with (P=.009) and less tiredness after (P=.03) balance exercises. At 6 months, there were no significant between-group differences in physical outcomes. CONCLUSIONS: Virtual reality-based balance exercises performed during vestibular rehabilitation were not superior to conventional balance exercises during vestibular rehabilitation but may provide a more enjoyable method of retraining balance after unilateral peripheral vestibular loss. Copyright © 2015 American Congress of Rehabilitation Medicine. Published by Elsevier Inc. All rights reserved.",,long,long,1,1,1-1,2359,385,1,True,99c1bbd7-7929-6d98-8886-313af4747fcf,x-x,1282,539,1571059625671,,"{""24597650"":18,""25842051"":47,""26831536"":75}",,0,,,,"[{""time"":""2019-10-14T13:28:55.502Z""}]",23.0,,,,,,,,,,,,,,,,https://toloka.yandex.ru/task/7642332/0000749cdc--5da477a85a96af011f14dae3,0000749cdc--5da477a85a96af011f14dae3,5dd90633f6580b70fe15b24bcdfeb37e,APPROVED,2019-10-14T13:27:04.190,2019-10-14T13:30:40.048,2019-10-14T13:30:40.048,0.15,7642332,fine-grained-one-exergame,109.831,109.831,,6,1,False,6,47
24597650,A task-specific interactive game-based virtual reality rehabilitation system for patients with stroke: a usability test and two clinical experiments.,molina-2014,1,1.0,,"BACKGROUND: Virtual reality (VR) is not commonly used in clinical rehabilitation, and commercial VR gaming systems may have mixed effects in patients with stroke. Therefore, we developed RehabMaster���, a task-specific interactive game-based VR system for post-stroke rehabilitation of the upper extremities, and assessed its usability and clinical efficacy. METHODS: A participatory design and usability tests were carried out for development of RehabMaster with representative user groups. Two clinical trials were then performed. The first was an observational study in which seven patients with chronic stroke received 30 minutes of RehabMaster intervention per day for two weeks. The second was a randomised controlled trial of 16 patients with acute or subacute stroke who received 10 sessions of conventional occupational therapy only (OT-only group) or conventional occupational therapy plus 20 minutes of RehabMaster intervention (RehabMaster + OT group). The Fugl-Meyer Assessment score (FMA), modified Barthel Index (MBI), adverse effects, and drop-out rate were recorded. RESULTS: The requirements of a VR system for stroke rehabilitation were established and incorporated into RehabMaster. The reported advantages from the usability tests were improved attention, the immersive flow experience, and individualised intervention. The first clinical trial showed that the RehabMaster intervention improved the FMA (P = .03) and MBI (P = .04) across evaluation times. The second trial revealed that the addition of RehabMaster intervention tended to enhance the improvement in the FMA (P = .07) but did not affect the improvement in the MBI. One patient with chronic stroke left the trial, and no adverse effects were reported. CONCLUSIONS: The RehabMaster is a feasible and safe VR system for enhancing upper extremity function in patients with stroke.",,long,medium,1,1,1-1,1860,314,1,True,99c1bbd7-7929-6d98-8886-313af4747fcf,1-1,1282,539,1571059625671,,"{""24597650"":18,""25842051"":47,""26831536"":75}",,1,,,,"[{""time"":""2019-10-14T13:29:13.342Z""}]",23.0,,1-1,,,,,,,,,,,,,,https://toloka.yandex.ru/task/7642332/0000749cdc--5da477a85a96af011f14dae3,0000749cdc--5da477a85a96af011f14dae3,5dd90633f6580b70fe15b24bcdfeb37e,APPROVED,2019-10-14T13:27:04.190,2019-10-14T13:30:40.048,2019-10-14T13:30:40.048,0.15,7642332,fine-grained-one-exergame,17.84,17.84,,6,1,True,6,18
26831536,Neck motion kinematics: an inter-tester reliability study using an interactive neck VR assessment in asymptomatic individuals.,molina-2014,1,,1.0,"BACKGROUND AND PURPOSE: The use of virtual reality (VR) for assessment and intervention of neck pain has previously been used and shown reliable for cervical range of motion measures. Neck VR enables analysis of task-oriented neck movement by stimulating responsive movements to external stimuli. Therefore, the purpose of this study was to establish inter-tester reliability of neck kinematic measures so that it can be used as a reliable assessment and treatment tool between clinicians. METHODS: This reliability study included 46 asymptomatic participants, who were assessed using the neck VR system which displayed an interactive VR scenario via a head-mounted device, controlled by neck movements. The objective of the interactive assessment was to hit 16 targets, randomly appearing in four directions, as fast as possible. Each participant was tested twice by two different testers. RESULTS: Good reliability was found of neck motion kinematic measures in flexion, extension, and rotation (0.64-0.93 inter-class correlation). High reliability was shown for peak velocity globally (0.93), in left rotation (0.9), right rotation and extension (0.88), and flexion (0.86). Mean velocity had a good global reliability (0.84), except for left rotation directed movement with moderate reliability (0.68). Minimal detectable change for peak velocity ranged from 41 to 53����/s, while mean velocity ranged from 20 to 25����/s. CONCLUSIONS: The results suggest high reliability for peak and mean velocity as measured by the interactive Neck VR assessment of neck motion kinematics. VR appears to provide a reliable and more ecologically valid method of cervical motion evaluation than previous conventional methodologies.",,long,medium,1,1,1-1,1715,297,1,True,99c1bbd7-7929-6d98-8886-313af4747fcf,x-x,1282,539,1571059625671,,"{""24597650"":18,""25842051"":47,""26831536"":75}",,0,,,,"[{""time"":""2019-10-14T13:30:39.633Z""}]",23.0,,,,,,,,,,,,,,,,https://toloka.yandex.ru/task/7642332/0000749cdc--5da477a85a96af011f14dae3,0000749cdc--5da477a85a96af011f14dae3,5dd90633f6580b70fe15b24bcdfeb37e,APPROVED,2019-10-14T13:27:04.190,2019-10-14T13:30:40.048,2019-10-14T13:30:40.048,0.15,7642332,fine-grained-one-exergame,86.291,86.291,,6,1,False,6,75
24763929,Virtual reality exercise improves mobility after stroke: an inpatient randomized controlled trial.,kelly-2018,1,,1.0,"BACKGROUND AND PURPOSE: Exercise using virtual reality (VR) has improved balance in adults with traumatic brain injury and community-dwelling older adults. Rigorous randomized studies regarding its efficacy, safety, and applicability with individuals after stroke are lacking. The purpose of this study was to determine whether an adjunct VR therapy improves balance, mobility, and gait in stroke rehabilitation inpatients. METHODS: A blinded randomized controlled trial studying 59 stroke survivors on an inpatient stroke rehabilitation unit was performed. The treatment group (n=30) received standard stroke rehabilitation therapy plus a program of VR exercises that challenged balance (eg, soccer goaltending, snowboarding) performed while standing. The control group (n=29) received standard stroke rehabilitation therapy plus exposure to identical VR environments but whose games did not challenge balance (performed in sitting). VR training consisted of 10 to 12 thirty-minute daily sessions for a 3-week period. Objective outcome measures of balance and mobility were assessed before, immediately after, and 1 month after training. RESULTS: Confidence intervals and effect sizes favored the treatment group on the Timed Up and Go and the Two-Minute Walk Test, with both groups meeting minimal clinical important differences after training. More individuals in the treatment group than in the control group showed reduced impairment in the lower extremity as measured by the Chedoke McMaster Leg domain (P=0.04) immediately after training. CONCLUSIONS: This VR exercise intervention for inpatient stroke rehabilitation improved mobility-related outcomes. Future studies could include nonambulatory participants as well as the implementation strategies for the clinical use of VR. CLINICAL TRIAL REGISTRATION URL: http://www.ANZCTR.org.au/. Unique identifier: ACTRN12613000710729. © 2014 American Heart Association, Inc.",,long,short,1,1,1-1,1925,307,1,True,155d42a4-2912-1b37-0d1f-9a05aa195cee,x-x,1600,678,1571064762968,,"{""24763929"":6,""27898369"":14,""30327596"":11}",,0,,,,"[{""time"":""2019-10-14T14:52:55.470Z""}]",,,,,,,,,,,,,,,,,https://toloka.yandex.ru/task/7642332/0000749cdc--5da47d809a4ea1011a849f81,0000749cdc--5da47d809a4ea1011a849f81,39986052619dd44738d5e7bc9c48d4a8,APPROVED,2019-10-14T13:52:00.361,2019-10-14T13:52:44.471,2019-10-14T13:52:44.471,0.15,7642332,fine-grained-one-exergame,12.502,12.502,,1,1,False,1,6
27898369,Training the elderly in pedestrian safety: Transfer effect between two virtual reality simulation devices.,miller-2014,1,,1.0,"OBJECTIVES: A virtual-reality training program has been developed to help older pedestrians make safer street-crossing decisions in two-way traffic situations. The aim was to develop a small-scale affordable and transportable simulation device that allowed transferring effects to a full-scale device involving actual walking. METHODS: 20 younger adults and 40 older participants first participated in a pre-test phase to assess their street crossings using both full-scale and small-scale simulation devices. Then, a trained older group (20 participants) completed two 1.5-h training sessions with the small-scale device, whereas an older control group received no training (19 participants). Thereafter, the 39 older trained and untrained participants took part in a 1.5-h post-test phase again with both devices. RESULTS: Pre-test phase results suggested significant differences between both devices in the group of older participants only. Unlike younger participants, older participants accepted more often to cross and had more collisions on the small-scale simulation device than on the full-scale one. Post-test phase results showed that training older participants on the small-scale device allowed a significant global decrease in the percentage of accepted crossings and collisions on both simulation devices. But specific improvements regarding the way participants took into account the speed of approaching cars and vehicles in the far lane were notable only on the full-scale simulation device. DISCUSSION: The findings suggest that the small-scale simulation device triggers a greater number of unsafe decisions compared to a full-scale one that allows actual crossings. But findings reveal that such a small-scale simulation device could be a good means to improve the safety of street-crossing decisions and behaviors among older pedestrians, suggesting a transfer of learning effect between the two simulation devices, from training people with a miniature device to measuring their specific progress with a full-scale one. Copyright © 2016 Elsevier Ltd. All rights reserved.",,long,short,0,0,0-1,2094,325,1,True,155d42a4-2912-1b37-0d1f-9a05aa195cee,x-x,1600,678,1571064762968,,"{""24763929"":6,""27898369"":14,""30327596"":11}",,1,,,,"[{""time"":""2019-10-14T14:53:06.636Z""}]",,,,,,,,,,,,,,,,,https://toloka.yandex.ru/task/7642332/0000749cdc--5da47d809a4ea1011a849f81,0000749cdc--5da47d809a4ea1011a849f81,39986052619dd44738d5e7bc9c48d4a8,APPROVED,2019-10-14T13:52:00.361,2019-10-14T13:52:44.471,2019-10-14T13:52:44.471,0.15,7642332,fine-grained-one-exergame,11.166,11.166,,1,0,False,1,14
30327596,Effects of Combined Physical and Cognitive Virtual Reality-Based Training on Cognitive Impairment and Oxidative Stress in MCI Patients: A Pilot Study.,kelly-2018,1,1.0,,"The growing elderly population and the increased incidence of mild cognitive impairment (MCI) and Alzheimer's disease (AD) call for the improvement of the quality and the efficacy of the healthcare and social support services. Exercise and cognitive stimulation have been demonstrated to mitigate cognitive impairment and oxidative stress (OxS) has been recognized as a factor that contributes to the advancement of neurodegenerative diseases. Taking these aspects into account, the impact of a novel virtual reality (VR)-based program combining aerobic exercise and cognitive training has been evaluated in the pilot study proposed here. Ten patients (aged 73.3 ± 5.7 years) with MCI (Mini-Mental State Examination, MMSE: 23.0 ± 3.4) were randomly assigned to either 6 weeks physical and cognitive training (EXP) or control (CTR) group. Evaluations of cognitive profile, by a neuropsychological tests battery, and OxS, by collection of blood and urine samples, were performed before and at the end of the experimental period. The assessment of the patients' opinions toward the intervention was investigated through questionnaires. EXP group showed a tendency towards improvements in the MMSE, in visual-constructive test and visuo-spatial tests of attention, while CTR worsened. EXP group showed a greater improvement than CTR in the executive test, memory functions and verbal fluency. No statistical significance was obtained when comparing within and between both the groups, probably due to small number of subjects examined, which amplifies the effect of the slight heterogeneity in scores recorded. Despite a greater worsening of Daily Living Activities tests, all participants reported a better performance in real life, thanks to the elicited self-perceived improvement. After training intervention OxS (i.e., reactive oxygen species (ROS) production, oxidative damage of lipids and DNA) decreased resulting in significantly (range p < 0.05-0.001) lower in EXP vs. CTR group. Although not conclusive, the recorded effects in the present study are promising and suggest that this proposal would be a useful tool in support of cognitive training reducing OxS too. However, further studies on larger scale samples of patients are needed.",,long,short,0,0,0-1,2244,387,1,False,155d42a4-2912-1b37-0d1f-9a05aa195cee,x-x,1600,678,1571064762968,,"{""24763929"":6,""27898369"":14,""30327596"":11}",,1,,,,"[{""time"":""2019-10-14T14:53:12.166Z""}]",,,0-1,,,,,,,,,,,,,,https://toloka.yandex.ru/task/7642332/0000749cdc--5da47d809a4ea1011a849f81,0000749cdc--5da47d809a4ea1011a849f81,39986052619dd44738d5e7bc9c48d4a8,APPROVED,2019-10-14T13:52:00.361,2019-10-14T13:52:44.471,2019-10-14T13:52:44.471,0.15,7642332,fine-grained-one-exergame,5.53,5.53,,1,0,False,1,11
