INPUT:ns,INPUT:year,INPUT:split,INPUT:attack,INPUT:rev_id,INPUT:sample,INPUT:comment,INPUT:is_gold,INPUT:is_main,INPUT:is_train,INPUT:q_attack,INPUT:is_attack,INPUT:logged_in,INPUT:q_article,INPUT:is_article,INPUT:q_baseline,INPUT:is_baseline,INPUT:other_attack,INPUT:quoting_attack,INPUT:text_wordcount,INPUT:recipient_attack,INPUT:in_out_radio_gold,INPUT:is_subset_balanced,INPUT:third_party_attack,OUTPUT:worker_uuid,OUTPUT:in_out_radio,OUTPUT:screen_width,OUTPUT:screen_height,OUTPUT:page_started_at,OUTPUT:pb_in_out_radio,OUTPUT:reading_timelog,OUTPUT:attack_in_out_radio,OUTPUT:article_in_out_radio,OUTPUT:pb_judgments_timelog,OUTPUT:page_started_at_string,OUTPUT:attack_judgments_timelog,OUTPUT:article_judgments_timelog,OUTPUT:instructions_reading_time,GOLDEN:worker_uuid,GOLDEN:in_out_radio,GOLDEN:screen_width,GOLDEN:screen_height,GOLDEN:page_started_at,GOLDEN:pb_in_out_radio,GOLDEN:reading_timelog,GOLDEN:attack_in_out_radio,GOLDEN:article_in_out_radio,GOLDEN:pb_judgments_timelog,GOLDEN:page_started_at_string,GOLDEN:attack_judgments_timelog,GOLDEN:article_judgments_timelog,GOLDEN:instructions_reading_time,HINT:text,ASSIGNMENT:link,ASSIGNMENT:assignment_id,ASSIGNMENT:worker_id,ASSIGNMENT:status,ASSIGNMENT:started,ASSIGNMENT:submitted,ASSIGNMENT:accepted,ASSIGNMENT:reward,job_id,condition,decision_time,decision_time_attack,decision_time_article,page_number,included_gold,judgment_correct,max_page,reading_time
article,2007,dev,0.6666666667,167682270,blocked,"`NEWLINE_TOKENNEWLINE_TOKEN== 3RR warning ==NEWLINE_TOKENNEWLINE_TOKENThree times today (28 Oct.) you have reverted the ``sinusoids`` language to your preferred ``trigonometric functions`` language, as I've tried various things to explain, reference, talk about it, etc.  Please engage rather than just reverting.  If you revert again, I'll report you for 3RR violation again.  NEWLINE_TOKENNEWLINE_TOKENNeither you nor I are experts in the article subject matter (least squares spectral analysis). But I cited 2 references that literally say ``trigonometric functions``, while your references all refer to another method (Fourier analysis) you freely interpret as to make it sound they refer to the article subject matter, though it is obvious they do not (in your mind, as you claimed it explicitly, Fourier analysis is still the same as least-squares spectral analysis, which is obviously a nonsense because WP has two completely separate articles both featured on WP main page btw).  So I do not believe anyone any more will buy your misusing of Wikipedia regulations. There is no reversals here, not even technically speaking; because what is going on is mine (article author’s) cleaning of all the shit you keep spraying around. Just like so many editors noted (everyone just look at Dicklyon’s talk page) that you engaged in edit wars or insults exchanges with so far. You are just a trouble maker around here and everyone sees you as such. Now stuff your imaginative misinterpretations of WP regulations to where they belong.  No 3RR violation on my part. But I know why you just threatened with reporting me: it is because I already mentioned to you today that you are in violation of 3RR yourself. ``Sinusoids`` is another result of your imagination as NO REFERENCE ON LSSA EVER MENTIONS IT, so it is not a reversal to remove your ignorance, cleaning your shit is what it is.  `",1.0,,,True,1,True,True,1,False,0,0.0,0.0,302,0.6666666667,1-1,1,0.0,0cf1a9cc-81c5-43b1-4dc0-2535d0aaedd0,1-1,1318,576,1574880198654,,"{""10574791"":5,""58852242"":2,""167682270"":12}",1,,,,"[{""time"":""2019-11-27T18:43:55.171Z""}]",,4.0,,1-1,,,,,,,,,,,,,,https://toloka.yandex.ru/task/8702893/000084cbad--5ddec3c2dddbf7011dc99926,000084cbad--5ddec3c2dddbf7011dc99926,ae446a4d0ffb6ccc01d032b53d629bf4,APPROVED,2019-11-27T18:43:14.266,2019-11-27T18:43:58.745,2019-11-27T18:43:58.745,0.09,8702893,attack,36.517,36.517,,1,0,True,6,12
user,2006,train,0.6,58852242,blocked,"`NEWLINE_TOKENNEWLINE_TOKEN==  is a scientifically proven epitome of an Arsehole (stretched and itching...) THAT's WHY he whines and bitches so pathetically on Wikipaedia ==NEWLINE_TOKENNEWLINE_TOKENFemale masturbation techniques are quite numerous and perhaps more varied than those of males. They are influenced by a number of factors and personal preferences. Techniques include stroking or rubbing of the vulva, especially the clitoris, with the middle, index and/or second fingers. Sometimes one or more fingers may be inserted into the vagina to repeatedly stroke the frontal wall of the vagina where the g-spot is located. (Studies done by Masters & Johnson, however, have shown that only about 10% of women actually have orgasms through vaginal stimulation alone.) [citation needed] Masturbation aids such as a vibrator, dildo or Ben Wa balls can also be used to stimulate the vagina and clitoris. Many women will caress the breasts or stimulate a nipple with the free hand. Anal stimulation is also enjoyed by some because of the thousands of sensitive nerve endings located there.NEWLINE_TOKENLubrication is sometimes used during masturbation, especially when penetration is involved, but this is by no means universal and many women find their natural lubrication sufficient—some even produce more lubricant alone than with a partner, though the reasons for this seem to be primarily psychological.NEWLINE_TOKENWomen may masturbate in the bathtub, shower and hot tub, sometimes including the use of warm running water to stimulate the clitoris. Common positions include lying on back or face down, sitting, squatting, or even standing. Lying face down, one may straddle a pillow, the corner or edge of the bed, a partner's leg or some scrunched-up clothing and ``hump`` the vulva and clitoris against it. Standing up, the corner of an item of furniture, or even a washing machine, can be used to stimulate the clitoris through the labia and clothing.NEWLINE_TOKENNEWLINE_TOKENNEWLINE_TOKENA vibrating duck. By de-dramatising the nature of a vibrator, this kind of toy has gained wider acceptance.NEWLINE_TOKENSome reach orgasm merely by crossing their legs tightly and clenching the muscles in their legs, which creates pressure on the genitals. This can potentially be done in public without observers noticing. Some prefer to use only pressure, applied to the clitoris without direct contact, for example by pressing the palm or ball of the hand against underwear or other clothing.NEWLINE_TOKENA few women can orgasm spontaneously, after experiencing prior sexual arousal, due to intellectual stimulation alone, for instance listening to certain pieces of music. Often, these mental triggers have associations with previous instances of arousal and orgasm. Some women claim to be able to orgasm spontaneously by force of will alone, but that ability, if it exists at all, may not strictly qualify as masturbation as no physical stimulus is involved.NEWLINE_TOKENThose who have difficulty reaching orgasm through sexual intercourse may find it easier to achieve an orgasm through masturbation. Sometimes sex therapists will recommend that female patients take time to masturbate to orgasm, especially if they have not masturbated before `",,1.0,,True,1,True,True,1,False,0,0.2,0.1,488,0.1,1-1,1,0.5,0cf1a9cc-81c5-43b1-4dc0-2535d0aaedd0,x-x,1318,576,1574880198654,,"{""10574791"":5,""58852242"":2,""167682270"":12}",0,,,,"[{""time"":""2019-11-27T18:44:00.272Z""}]",,4.0,,,,,,,,,,,,,,,,https://toloka.yandex.ru/task/8702893/000084cbad--5ddec3c2dddbf7011dc99926,000084cbad--5ddec3c2dddbf7011dc99926,ae446a4d0ffb6ccc01d032b53d629bf4,APPROVED,2019-11-27T18:43:14.266,2019-11-27T18:43:58.745,2019-11-27T18:43:58.745,0.09,8702893,attack,3.719,3.719,,1,0,False,6,2
article,2005,train,0.1764705882,10574791,blocked,"`NEWLINE_TOKENNEWLINE_TOKEN== Pathetic Motorways, and the ``Walton Summit Motorway`` ==NEWLINE_TOKENNEWLINE_TOKENI resent the implication, being the webmaster of the aforementioned site.  The site is not a ``Wacky Website``, but a factually accurate record, with comments tossed in.  You are allowed to educate without boring people, you know!NEWLINE_TOKENNEWLINE_TOKENUncleG is proceeding from a false assumption:  that the classification of all motorways is listed on signposts.  There are many other examples of ``unsigned`` motorways where official DfT documentation exists, such as the tiny A635(M) in Manchester or the A14(M) in Cambridgeshire.NEWLINE_TOKENNEWLINE_TOKENThe Walton Summit Motorway is an extremely unusual case.  Whilst it is quite true that there are many short motorway spurs that are simply a part of the ``parent`` motorway, such as the M1 spur at Luton, the Walton Summit Motorway does not fall into this category.NEWLINE_TOKENNEWLINE_TOKENAs is clearly pointed out, the Walton Summit Motorway is neither part of the M61, nor part of the M65, but does have motorway classification because it inescapably leads to the roundabout that links the two.  There is no other stretch of motorway in the UK where a short ``spur`` motorway actually links two different motorways.NEWLINE_TOKENNEWLINE_TOKENIf it is part of the M65, as the ``start of restrictions`` sign at the bottom of the hill implies, then why does the directional flag sign state ``M61 (M65)``, meaning a part of the M61?  This is a common form of signage throughout the UK system, but is unusual to be found upon a motorway.  NEWLINE_TOKENNEWLINE_TOKENA similar item can be seen with reference to the example of the A635(M) above, the ``start of restrictions`` sign when heading westbound on the A635(M) clearly states ``A57(M)``, but the DfT documentation states otherwise. (it's the ``Statutory Instrument 1995 No. 3266 The City of Manchester (Mancunian Way A635(M) and A57(M) Mancunian Way Slip Roads) Special Road Scheme 1992 Confirmation Instrument 1995`` that you're looking for if you're really concerned about its accuracy.  A PDF copy is available on Pathetic Motorways, but a simple Google search will turn up the relevant central government pages if you doubt the source material).NEWLINE_TOKENNEWLINE_TOKENThe Walton Summit Motorway is a motorway without a number, hardly an unusual concept in road terms, where most roads either do not possess a classification number, or is of a ``C``, ``D`` or ``U`` classification, which do not appear on road signs.  It is, bowever, an unusual concept in motorway terms.`",,1.0,,False,0,False,True,1,False,0,0.058823529410000006,0.0,393,0.1764705882,0-1,1,0.058823529410000006,3aa97968-65d4-b766-d525-c11db022062c,0-1,1455,636,1574880094531,,"{""10574791"":19,""58852242"":17,""73770737"":18}",0,,,,"[{""time"":""2019-11-27T18:41:54.481Z""}]",,2.0,,,,,,,,,,,,,,,,https://toloka.yandex.ru/task/8702893/000084cbad--5ddec3d2c0c59a011f5ea843,000084cbad--5ddec3d2c0c59a011f5ea843,7733df11f443ab68c8e45327dc64e145,APPROVED,2019-11-27T18:43:30.482,2019-11-27T18:44:32.880,2019-11-27T18:44:32.880,0.09,8702893,attack,19.95,19.95,,2,0,True,2,19
user,2006,train,0.75,73770737,blocked,"`NEWLINE_TOKENNEWLINE_TOKENTry Nazi/Evil Menacing Insane Totalitarian Terroristism, that seems to fit.  Don't see how you can be against dictatorship/totalitarianism at all.  Me, I like the idea and feel of dictatorship but when it comes down to real life I'm all for freedom and equality.  I'm really pro-freedom of religion/speech, and yes I'm pro-freedom of speech in what you call the way ``the rest of America`` believes in it, which is freedom to speak out against anything and not just your way of freedom to speak if your speaking pro-whatever the govt's beliefs happen to be.  Love the hippie movement, by the way, what religion are you going to force everybody to do, and what races are you exactly against?  Also, who exactky are you trying to help with this idea, you and your other insane evil dictator friends, because there are about several billion other people here too who dont appreciate getting every right taken away from them and having somebody try to tell them who they are and what they shuld do and that their dreams aren;t important and that they should be freaking governmant scapegoats and sacrifice their right to speak and everything else jsut so that a group of like a dozen self-absorbed people can get what they want.  Imagine what those billions of people are feeling every day not even being able to freaking have their own indivduality and e=not even being able to live here in peace.  No one came here to live the way other people wanted them to, they came here to live THEIR,note the word THEIR, lives.  NEWLINE_TOKENNEWLINE_TOKEN                         Peace out, brother.  Try getting billions of normal life-living people to accept your stupid idea.  yeah,right.`",1.0,,,True,1,False,False,0,True,1,0.25,0.0,281,0.375,1-0,1,0.25,3aa97968-65d4-b766-d525-c11db022062c,x-x,1455,636,1574880094531,,"{""10574791"":19,""58852242"":17,""73770737"":18}",0,,,,"[{""time"":""2019-11-27T18:42:15.536Z""}]",,2.0,,1-0,,,,,,,,,,,,,,https://toloka.yandex.ru/task/8702893/000084cbad--5ddec3d2c0c59a011f5ea843,000084cbad--5ddec3d2c0c59a011f5ea843,7733df11f443ab68c8e45327dc64e145,APPROVED,2019-11-27T18:43:30.482,2019-11-27T18:44:32.880,2019-11-27T18:44:32.880,0.09,8702893,attack,21.055,21.055,,2,1,False,2,18
user,2006,train,0.6,58852242,blocked,"`NEWLINE_TOKENNEWLINE_TOKEN==  is a scientifically proven epitome of an Arsehole (stretched and itching...) THAT's WHY he whines and bitches so pathetically on Wikipaedia ==NEWLINE_TOKENNEWLINE_TOKENFemale masturbation techniques are quite numerous and perhaps more varied than those of males. They are influenced by a number of factors and personal preferences. Techniques include stroking or rubbing of the vulva, especially the clitoris, with the middle, index and/or second fingers. Sometimes one or more fingers may be inserted into the vagina to repeatedly stroke the frontal wall of the vagina where the g-spot is located. (Studies done by Masters & Johnson, however, have shown that only about 10% of women actually have orgasms through vaginal stimulation alone.) [citation needed] Masturbation aids such as a vibrator, dildo or Ben Wa balls can also be used to stimulate the vagina and clitoris. Many women will caress the breasts or stimulate a nipple with the free hand. Anal stimulation is also enjoyed by some because of the thousands of sensitive nerve endings located there.NEWLINE_TOKENLubrication is sometimes used during masturbation, especially when penetration is involved, but this is by no means universal and many women find their natural lubrication sufficient—some even produce more lubricant alone than with a partner, though the reasons for this seem to be primarily psychological.NEWLINE_TOKENWomen may masturbate in the bathtub, shower and hot tub, sometimes including the use of warm running water to stimulate the clitoris. Common positions include lying on back or face down, sitting, squatting, or even standing. Lying face down, one may straddle a pillow, the corner or edge of the bed, a partner's leg or some scrunched-up clothing and ``hump`` the vulva and clitoris against it. Standing up, the corner of an item of furniture, or even a washing machine, can be used to stimulate the clitoris through the labia and clothing.NEWLINE_TOKENNEWLINE_TOKENNEWLINE_TOKENA vibrating duck. By de-dramatising the nature of a vibrator, this kind of toy has gained wider acceptance.NEWLINE_TOKENSome reach orgasm merely by crossing their legs tightly and clenching the muscles in their legs, which creates pressure on the genitals. This can potentially be done in public without observers noticing. Some prefer to use only pressure, applied to the clitoris without direct contact, for example by pressing the palm or ball of the hand against underwear or other clothing.NEWLINE_TOKENA few women can orgasm spontaneously, after experiencing prior sexual arousal, due to intellectual stimulation alone, for instance listening to certain pieces of music. Often, these mental triggers have associations with previous instances of arousal and orgasm. Some women claim to be able to orgasm spontaneously by force of will alone, but that ability, if it exists at all, may not strictly qualify as masturbation as no physical stimulus is involved.NEWLINE_TOKENThose who have difficulty reaching orgasm through sexual intercourse may find it easier to achieve an orgasm through masturbation. Sometimes sex therapists will recommend that female patients take time to masturbate to orgasm, especially if they have not masturbated before `",,1.0,,True,1,True,True,1,False,0,0.2,0.1,488,0.1,1-1,1,0.5,3aa97968-65d4-b766-d525-c11db022062c,1-1,1455,636,1574880094531,,"{""10574791"":19,""58852242"":17,""73770737"":18}",1,,,,"[{""time"":""2019-11-27T18:42:32.928Z""}]",,2.0,,,,,,,,,,,,,,,,https://toloka.yandex.ru/task/8702893/000084cbad--5ddec3d2c0c59a011f5ea843,000084cbad--5ddec3d2c0c59a011f5ea843,7733df11f443ab68c8e45327dc64e145,APPROVED,2019-11-27T18:43:30.482,2019-11-27T18:44:32.880,2019-11-27T18:44:32.880,0.09,8702893,attack,17.392,17.392,,2,0,True,2,17
user,2011,train,0.7777777778,436016481,blocked,"`NEWLINE_TOKENNEWLINE_TOKEN== Up to your old tricks I see ==NEWLINE_TOKENNEWLINE_TOKENThankfully I have not had the displeasure or the need to smell your odious stench on this site for a while as thankfully wikipedia is large enough to avoid contemptible creatures like you.NEWLINE_TOKENNEWLINE_TOKENHowever I notice we have crossed swords again with you crying out your age old mantra - like the fucktard you are - it's ``unsourced``. Well done, fucking well done, you are so pig-shit thick and lazy rather than 1. do a little bit of work and find some sources yourself, you just delete stuff because it takes less effort, or 2. assume good faith. Most people don't make stuff up that they add. If you had one iota of sense in that pig-shit brain of yours, you would at least do a quick internet search to check the facts before having a WP:OWN fap and then deleting anything that you like. NEWLINE_TOKENNEWLINE_TOKENPersonally I think, and I have said this before, you make absolutely no positive contributions to this site. Just looking at your edit log clearly shows you generate nothing or even bother to write something = er this is an encyclopedia. If you had your way, it would be whittled down to nothing. You have got talent or knowledge except self-importance because it's easier to be a fucking Rules Lawyer than an editor. NEWLINE_TOKENNEWLINE_TOKENI have nothing but the utter contempt for you because you cannot even do the most simplest of things and look up something. If Wikipedia is measured by the likes of you, then it's stands by the lowest common denominator: ignorance. Your application of sourcing is so fucked up and arbitrary it's laughable. Are you the sort asshole who needs to see it on the news to figure out the Pope's a catholic? etc After seeing what you have been up to butchering articles like a retard with a paper cutter, I pray to all things dark and evil that you will eventually fuck with one of this site's even worse self-important cunts. Then when you suffer massive butthurt you'll quit and realise it was also fucking pointless being such a grandstanding bastard.`",,1.0,,True,1,False,False,0,True,1,0.11111111109999999,0.0,358,0.7777777778,1-0,1,0.0,0cf1a9cc-81c5-43b1-4dc0-2535d0aaedd0,1-0,1318,576,1574880243899,,"{""30818245"":12,""320904112"":3,""436016481"":5}",1,,,,"[{""time"":""2019-11-27T18:44:15.266Z""}]",,1.0,,,,,,,,,,,,,,,,https://toloka.yandex.ru/task/8702893/000084cbad--5ddec3ef6b52da01226abc15,000084cbad--5ddec3ef6b52da01226abc15,ae446a4d0ffb6ccc01d032b53d629bf4,APPROVED,2019-11-27T18:43:59.574,2019-11-27T18:44:32.251,2019-11-27T18:44:32.251,0.09,8702893,attack,11.367,11.367,,2,1,True,6,5
article,2005,train,0.11111111109999999,30818245,blocked,"`NEWLINE_TOKENNEWLINE_TOKENIn the past there was no such nation as ``Germany``. It consisted of literally hundreds of states, some kingdoms, some duchies, some simply a city. Over the centuries these states fought against each other, allied with each other, and even absorbed each other. Each state was a proper country, and so such names as ``Brandenburg``, ``Saxony``, ``Hanover`` etc defined national groupsm and cultures. It wasn't until 1871 that Gertmany became one country, and even then some regions(eg Austria) weren't invluded. Since 1871 terms like ``Hanoverian`` and ``Bavarian`` no longer refer to national identities because they're all just ``German`` or ``Deutsch``. However, if a foreign non-German people were to suddenly use the name of say 'Bavaria' as their national identity, and call their non-German language and culture ``Bavarian`` ALL Germans would take offense to it. This is something of a no-brainer. In exactly the same way, there used to be literally hundreds of separate Greek nations, varying greatly in size, power, culture, and other things. They fought both with and against eaxh other. Today however there is a single Greek state which does not include all the historical Greek lands. However if a foreign non-Greek people were to try and appropriate a regional name that is indisputably Greek(like with Nacedonia) it will understandably anger ALL Greeks. Because Macedonia was one of those hundreds of Greek regional states. What's more today more than 80 per cent of Macedon proper is within the Greek boundaries, and not FYROM's boundaries. So thus FYROM has no legitimate claim to use the name ``Macedonia``, except to describe its southern regions like Bitola and Ochrid(sp?) in a historical context....... Kurt Stein`",1.0,,,False,0,False,True,1,False,0,0.0,0.11111111109999999,274,0.0,0-1,1,0.0,0cf1a9cc-81c5-43b1-4dc0-2535d0aaedd0,0-1,1318,576,1574880243899,,"{""30818245"":12,""320904112"":3,""436016481"":5}",0,,,,"[{""time"":""2019-11-27T18:44:25.920Z""},{""time"":""2019-11-27T18:44:26.303Z""},{""time"":""2019-11-27T18:44:27.137Z""}]",,1.0,,0-1,,,,,,,,,,,,,,https://toloka.yandex.ru/task/8702893/000084cbad--5ddec3ef6b52da01226abc15,000084cbad--5ddec3ef6b52da01226abc15,ae446a4d0ffb6ccc01d032b53d629bf4,APPROVED,2019-11-27T18:43:59.574,2019-11-27T18:44:32.251,2019-11-27T18:44:32.251,0.09,8702893,attack,11.871,11.871,,2,0,True,6,12
article,2009,train,0.1,320904112,blocked,"`NEWLINE_TOKENHow much money was exchanged for this interview? And was this interview constructed to conflict prison officer Pascoe's claim that he fired a shot that killed Hodson? In the opinion of this nun, Ryan no longer wanted to live. But this nun was not a psychologist, so how could she possibly come to that conclusion?  NEWLINE_TOKENObviously, it seems Ryan's execution was more of a state-assisted suicide. NEWLINE_TOKENIn relation to this alleged confession, Ryan didn't actually say he shot Hodson, but allegedly, said he shot to wing not to kill. Ryan,  obviously in an extremely confused mental state, (as any person would be prior to being killed by the Government), could have been talking about his past kangaroo shooting events or any other event for that matter. After all, a mentally confused person does not talk in a rational manner. NEWLINE_TOKENBesides, nobody else close to Ryan claimed he no longer wanted to live. None of Ryan's family members claim he said such a thing. In any case, any person who states they no longer wish to live should be immediately evaluated for mental illness, So, why wasn't a psychiatrist called to treat Ryan for possible mental disorders, depression and suicidal thoughts? Why the push to execute Ryan if he was mentally unstable, hence, no longer wanted to live?NEWLINE_TOKENLegal professionals will confirm that alleged confessions and alleged verbals are not legally acceptable as ``evidence of guilt``. Many prisoners have been later aquitted of murder after allegations of verbals and confessions. There must be scientific forensic evidence to prove guilt beyond reasonable doubt. In Ryan's case there was none - nothing! To make aftermath allegations against Ryan, decades after his execution when he cannot defend himself, are vile, immoral, unethical and complete mockery to the justice system, to the dead Ryan, and to his innocent family members. The police corruption uncovered by various Australian Royal Commissions is enough to question the validity of Ryan's alleged verbals.NEWLINE_TOKENWhy would Ryan make all these alleged confessions, then in the eleventh-hour write to various people; I state most emphatically that I am not guilty of murder`` In addition, Father Brosnan put an end to all these aftermath unproven and unconfirmed allegations in February 2003, when he was interviewed on ABC National Radio, shortly before his death. Father Brosnan always believed Ryan was innocent.  NEWLINE_TOKEN  NEWLINE_TOKENNEWLINE_TOKEN`",,1.0,,False,0,False,False,0,False,0,0.0,0.0,388,0.0,0-0,1,0.1,0cf1a9cc-81c5-43b1-4dc0-2535d0aaedd0,0-0,1318,576,1574880243899,,"{""30818245"":12,""320904112"":3,""436016481"":5}",0,,,,"[{""time"":""2019-11-27T18:44:33.967Z""}]",,1.0,,,,,,,,,,,,,,,,https://toloka.yandex.ru/task/8702893/000084cbad--5ddec3ef6b52da01226abc15,000084cbad--5ddec3ef6b52da01226abc15,ae446a4d0ffb6ccc01d032b53d629bf4,APPROVED,2019-11-27T18:43:59.574,2019-11-27T18:44:32.251,2019-11-27T18:44:32.251,0.09,8702893,attack,6.83,6.83,,2,0,True,6,3
article,2011,train,0.1,433104292,blocked,"`NEWLINE_TOKENNEWLINE_TOKENNEWLINE_TOKEN____Interesting discussions here although we all have to admin that their is lack of sources most of the sources we have are non-english. If anybody want indian I sure can provide hindi sources which all of confirms the ghuri kingdom to be Pathans. Because they were major player in history of india. I think most of their era was spend in India, I remember Karturaghti's mentioning that Ghurids were not Farsi and that their offspring hated Farsi as well and did not wanted to be spoken in their courts. With all respect to Iranian dominated wikipedian but we have to admit that Pashtuns or Afghans are really disrespected in this matter specially in their So called true and first pashtun dynasty. Many of our sources point out that Pathans were the owners of Ghurid kingdom and in fact if someone looks at the word Pathan they will see the picture clearly of how it came to be noticed by indians as first muslim ``invaders``.NEWLINE_TOKEN Also  The Iranica's is too vague if Šansabānī family were persian Sassanian/middle persian and it comes the word from the name `` Wišnasp`` and who was  Wišnasp, what or who was  Wišnasp? Iranians and indians always exchange names such as Iraj should we claim Iraj to be an indian just because its an indian name drived Raj?  Wišnasp does help in anything only one guy Justi, Namenbuch, in  282 mentions about Wišnasp with less than 10 word and not even details. So we believe in that just because Iranica says so? I personally don't see any logical trace between.  I remember reading this even back in india how come muzzafudin said when Arabs came we were not aware of Arabs or Islam our forefathers accepted Islam and blessed by khlifa Ali?  The Shansbani might of knew about their root and if they were persian or any ruling dynasty related to persia they would take pride and condamn the Arabs like the parsis of india. One sure thing I know that suri by their own word were the first muslims of Afghanistan and considered themselves anti-persian. Because the fella called Farsiwan seems to pull out something which I researched. Correct me if I am wrong why did Suri mention in shahnameh killed the last king of Persia and helped spread Islam? Why did khawarzm who won hearts and minds of persian yat hated by sunni population and the hardcore sunni ghurids, who were pan-abbasids?. NEWLINE_TOKENThe most important concept here is that Ghurid were Afghan and perhaps pure and since pashtuns claim it as own nothing wrong with that. Because every pashtun tribe or dynasty one way or other did not give up persian and it was always in their courts. Because of their nature being natives of Khorasan as many iranian intellectuals agree came modern Persian language so what is the problem? NEWLINE_TOKEN  `",,1.0,,False,0,False,False,0,False,0,0.0,0.0,477,0.0,0-0,1,0.1,0cf1a9cc-81c5-43b1-4dc0-2535d0aaedd0,x-x,1318,576,1574880277499,,"{""287475632"":4,""317245857"":5,""433104292"":4}",1,,,,"[{""time"":""2019-11-27T18:44:44.368Z""}]",,2.0,,,,,,,,,,,,,,,,https://toloka.yandex.ru/task/8702893/000084cbad--5ddec4112f3cb80120fb224e,000084cbad--5ddec4112f3cb80120fb224e,ae446a4d0ffb6ccc01d032b53d629bf4,APPROVED,2019-11-27T18:44:33.099,2019-11-27T18:44:50.518,2019-11-27T18:44:50.518,0.09,8702893,attack,6.869,6.869,,3,0,False,6,4
user,2009,test,0.6428571429,317245857,blocked,"`NEWLINE_TOKENYour donation will fund Wikia, Inc., which is not a charity. Your non-profit donation will ultimately line the for-profit pockets of Jimmy Wales, Amazon, Google, the Bessemer Partners, and other corporate beneficiaries. How? Wikipedia is a commercial traffic engine. As of December 2008, there are over 14,700 external links from Wikipedia to Wales' Wikia.com sites, which are funded by Google AdSense revenues. Did you know that Amazon invested $10,000,000 in the for-profit Wikia venture? It's therefore rather interesting that there are over 43,000 links to Amazon's retail site from the supposedly non-profit Wikipedia site. Isn't it? Meanwhile, did you know that the popular movie site IMDB.com is owned by Amazon, and you can buy Amazon products directly from IMDB pages? Well, surprise surprise  there are nearly 174,000 links to Amazon's IMDB site from Wikipedia. No wonder Amazon particularly wished to invest in Wikia, Inc. Its co-founder makes sure that the external linking environment on Wikipedia is hospitable for the Amazon link spamming machine! NEWLINE_TOKENNEWLINE_TOKENNow here is the really fascinating thing. If you go to Jimmy Wales' ``talk page`` on Wikipedia, and you ask him whether he feels that this obscene number of links to his for-profit site and those of his investors might be a conflict of interest or self-dealing, Jimbo won't even have time to respond. One or two of his sycophants will fairly promptly dismiss or erase your message; and if you try one more time to ask this question, you're likely to get blocked from editing Wikipedia altogether. Go ahead, try itNEWLINE_TOKENNEWLINE_TOKENTRUTH HURTS GUYS TRY THINKING WITH YOUR BRAIN INSTEAD OF FOLLOWING LIKE AN SHEEP, KEEP CHECKING ALL SITES FOR THE ABOVE TEXT PROXYS NEXT -)`",1.0,,,True,1,False,False,0,True,1,0.1071428571,0.1071428571,279,0.3571428571,1-0,1,0.25,0cf1a9cc-81c5-43b1-4dc0-2535d0aaedd0,1-0,1318,576,1574880277499,,"{""287475632"":4,""317245857"":5,""433104292"":4}",1,,,,"[{""time"":""2019-11-27T18:44:48.960Z""}]",,2.0,,1-0,,,,,,,,,,,,,,https://toloka.yandex.ru/task/8702893/000084cbad--5ddec4112f3cb80120fb224e,000084cbad--5ddec4112f3cb80120fb224e,ae446a4d0ffb6ccc01d032b53d629bf4,APPROVED,2019-11-27T18:44:33.099,2019-11-27T18:44:50.518,2019-11-27T18:44:50.518,0.09,8702893,attack,4.592,4.592,,3,1,True,6,5
article,2009,train,0.6,287475632,blocked,"NEWLINE_TOKENNEWLINE_TOKEN==Amandajm: Ignorant Muslim & Disgusting Anti-white Racist==NEWLINE_TOKENReading back on racist, Amandajm - I've come to realize that in addition to his muslim name, he veritably hates white people. He deletes info about european history even if such info is based upon accurate inferences. Why he does this should be the subject of debate. My theory is that he's jealous of white culture and history being that he's muslim. Also, it's important to note that muslims of his poor ilk who exhibit such hatred additionally exude homosexual frustrations. This is well documented in psychiatric circles. Why a dirty, white-hating muslim should possess the reponsibility of writing an article on a culture and history not his own is WAY beyond me. If he wants to write about muslim history, he should. But, he shouldn't be given the chance to write about something he obviously knows nothing about and DOES NOT pertain to him. This guy IS NOT european. Honestly, he doesn't deserve to be on wiki at all. 'Stay on your side of the fence', is a motto I always quote.NEWLINE_TOKENNEWLINE_TOKENTo that, yesterday I followed up by sending emails to Homeland Security and the FBI Counter-terrorism Division for investigation into who he is and what his motives are. (No, I've not gone off the deep end). I received an automatic response email from the FBI stating that they will look into the matter, and will definitley be following up. Racist muslims of this type are tricky and can pose a risk to the US. Also, I sent an email to wiki complaining about this enemy of europeans and americans. I got an email back from wiki stating that he will be reviewed - thank god! His place in wiki - and in the US - shouldn't be secure. NEWLINE_TOKEN  ",,1.0,,True,1,True,False,0,True,1,0.1,0.0,297,0.4,1-0,1,0.2,0cf1a9cc-81c5-43b1-4dc0-2535d0aaedd0,x-x,1318,576,1574880277499,,"{""287475632"":4,""317245857"":5,""433104292"":4}",0,,,,"[{""time"":""2019-11-27T18:44:52.064Z""}]",,2.0,,,,,,,,,,,,,,,,https://toloka.yandex.ru/task/8702893/000084cbad--5ddec4112f3cb80120fb224e,000084cbad--5ddec4112f3cb80120fb224e,ae446a4d0ffb6ccc01d032b53d629bf4,APPROVED,2019-11-27T18:44:33.099,2019-11-27T18:44:50.518,2019-11-27T18:44:50.518,0.09,8702893,attack,3.104,3.104,,3,1,False,6,4
